# only the first 2 columns are required
Rv3715c	L	recR	Replication, recombination and repair 
Rv3716c	S	-	Function unknown 
Rv3717	M	-	Cell wall/membrane/envelope biogenesis 
Rv3719	C	-	Energy production and conversion 
Rv3720	M	-	Cell wall/membrane/envelope biogenesis 
Rv3721c	L	dnaZX	Replication, recombination and repair 
Rv3722c	E	-	Amino acid transport and metabolism 
Rv3725	G	-	Carbohydrate transport and metabolism 
Rv3726	R	-	General function prediction only 
Rv3727	S	-	Function unknown 
Rv3728	R	-	General function prediction only 
Rv3729	R	-	General function prediction only 
Rv3730c	L	-	Replication, recombination and repair 
Rv3731	L	ligC	Replication, recombination and repair 
Rv3732	S	-	Function unknown 
Rv3733c	R	-	General function prediction only 
Rv3735	S	-	Function unknown 
Rv3736	K	-	Transcription 
Rv3737	S	-	Function unknown 
Rv3741c	P	-	Inorganic ion transport and metabolism 
Rv3742c	P	-	Inorganic ion transport and metabolism 
Rv3743c	P	ctpJ	Inorganic ion transport and metabolism 
Rv3744	K	-	Transcription 
Rv3745c	S	-	Function unknown 
Rv3751	L	-	Replication, recombination and repair 
Rv3752c	J	-	Translation, ribosomal structure and biogenesis 
Rv3754	E	tyrA	Amino acid transport and metabolism 
Rv3755c	S	-	Function unknown 
Rv3756c	E	proZ	Amino acid transport and metabolism 
Rv3757c	E	proW	Amino acid transport and metabolism 
Rv3758c	E	proV	Amino acid transport and metabolism 
Rv3759c	M	proX	Cell wall/membrane/envelope biogenesis 
Rv3761c	R	fadE36	General function prediction only 
Rv3762c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3764c	T	-	Signal transduction mechanisms 
Rv3765c	K	-	Transcription 
Rv3767c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3769	T	-	Signal transduction mechanisms 
Rv3772	E	hisC2	Amino acid transport and metabolism 
Rv3774	I	echA21	Lipid transport and metabolism 
Rv3775	V	lipE	Defense mechanisms 
Rv3777	R	-	General function prediction only 
Rv3778c	E	-	Amino acid transport and metabolism 
Rv3781	M	rfbE	Cell wall/membrane/envelope biogenesis 
Rv3782	R	-	General function prediction only 
Rv3783	M	rfbD	Cell wall/membrane/envelope biogenesis 
Rv3784	G	-	Carbohydrate transport and metabolism 
Rv3786c	M	-	Cell wall/membrane/envelope biogenesis 
Rv3787c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3788	K	-	Transcription 
Rv3789	S	-	Function unknown 
Rv3790	C	-	Energy production and conversion 
Rv3791	R	-	General function prediction only 
Rv3796	R	-	General function prediction only 
Rv3797	I	fadE35	Lipid transport and metabolism 
Rv3798	L	-	Replication, recombination and repair 
Rv3799c	I	accD4	Lipid transport and metabolism 
Rv3800c	Q	pks13	Secondary metabolites biosynthesis, transport and catabolism 
Rv3801c	Q	fadD32	Secondary metabolites biosynthesis, transport and catabolism 
Rv3803c	R	fbpD	General function prediction only 
Rv3804c	R	fbpA	General function prediction only 
Rv3806c	H	-	Coenzyme transport and metabolism 
Rv3807c	I	-	Lipid transport and metabolism 
Rv3808c	R	glfT	General function prediction only 
Rv3809c	M	glf	Cell wall/membrane/envelope biogenesis 
Rv3811	M	-	Cell wall/membrane/envelope biogenesis 
Rv3813c	R	-	General function prediction only 
Rv3814c	I	-	Lipid transport and metabolism 
Rv3815c	I	-	Lipid transport and metabolism 
Rv3816c	I	-	Lipid transport and metabolism 
Rv3817	J	-	Translation, ribosomal structure and biogenesis 
Rv3818	R	-	General function prediction only 
Rv3820c	Q	papA2	Secondary metabolites biosynthesis, transport and catabolism 
Rv3823c	R	mmpL8	General function prediction only 
Rv3824c	Q	papA1	Secondary metabolites biosynthesis, transport and catabolism 
Rv3825c	Q	pks2	Secondary metabolites biosynthesis, transport and catabolism 
Rv3826	Q	fadD23	Secondary metabolites biosynthesis, transport and catabolism 
Rv3827c	L	-	Replication, recombination and repair 
Rv3828c	L	-	Replication, recombination and repair 
Rv3829c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv3830c	K	-	Transcription 
Rv3832c	R	-	General function prediction only 
Rv3833	K	-	Transcription 
Rv3834c	J	serS	Translation, ribosomal structure and biogenesis 
Rv3836	S	-	Function unknown 
Rv3837c	G	-	Carbohydrate transport and metabolism 
Rv3838c	E	pheA	Amino acid transport and metabolism 
Rv3840	K	-	Transcription 
Rv3841	P	bfrB	Inorganic ion transport and metabolism 
Rv3842c	C	glpQ1	Energy production and conversion 
Rv3846	P	sodA	Inorganic ion transport and metabolism 
Rv3848	S	-	Function unknown 
Rv3853	H	menG	Coenzyme transport and metabolism 
Rv3854c	P	ethA	Inorganic ion transport and metabolism 
Rv3855	K	ethR	Transcription 
Rv3856c	R	-	General function prediction only 
Rv3858c	R	gltD	General function prediction only 
Rv3859c	E	gltB	Amino acid transport and metabolism 
Rv3862c	J	whiB6	Translation, ribosomal structure and biogenesis 
Rv3868	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3870	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3871	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3875	S	esxA	Function unknown 
Rv3876	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3883c	O	mycP1	Posttranslational modification, protein turnover, chaperones 
Rv3884c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv3886c	O	mycP2	Posttranslational modification, protein turnover, chaperones 
Rv3888c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3890c	S	esxC	Function unknown 
Rv3894c	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv3896c	R	-	General function prediction only 
Rv3905c	S	esxF	Function unknown 
Rv3907c	J	pcnA	Translation, ribosomal structure and biogenesis 
Rv3908	R	-	General function prediction only 
Rv3910	L	-	Replication, recombination and repair 
Rv3910	R	-	General function prediction only 
Rv3911	K	sigM	Transcription 
Rv3913	O	trxB2	Posttranslational modification, protein turnover, chaperones 
Rv3914	C	trxC	Energy production and conversion 
Rv3915	M	-	Cell wall/membrane/envelope biogenesis 
Rv3917c	K	parB	Transcription 
Rv3918c	D	parA	Cell cycle control, cell division, chromosome partitioning 
Rv3919c	M	gidB	Cell wall/membrane/envelope biogenesis 
Rv3920c	R	-	General function prediction only 
Rv3921c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv3922c	S	-	Function unknown 
Rv3923c	J	rnpA	Translation, ribosomal structure and biogenesis 
Rv3924c	J	rpmH	Translation, ribosomal structure and biogenesis 
